symbol	annotation_id	organism
CDKN1A	hsa05226	9606
SF3B4	hsa03040	9606
RAMP2	hsa04270	9606
RAMP1	hsa04270	9606
RAMP3	hsa04270	9606
ZMPSTE24	hsa00900	9606
CDKN1B	hsa01522	9606
CDKN1B	hsa04012	9606
CDKN1B	hsa04066	9606
CDKN1B	hsa04068	9606
CDKN1B	hsa04110	9606
CDKN1B	hsa04151	9606
CDKN1B	hsa04933	9606
CDKN1B	hsa04934	9606
CDKN1B	hsa05162	9606
CDKN1B	hsa05165	9606
CDKN1B	hsa05169	9606
CDKN1B	hsa05200	9606
CDKN1B	hsa05202	9606
CDKN1B	hsa05203	9606
CDKN1B	hsa05206	9606
CDKN1B	hsa05215	9606
CDKN1B	hsa05220	9606
CDKN1B	hsa05222	9606
CDKN1B	hsa05226	9606
KCNE1B	hsa04261	9606
SPDYE16	hsa04114	9606
SPDYE16	hsa04914	9606
TLE7	hsa04310	9606
TLE7	hsa04330	9606
SPDYE17	hsa04114	9606
SPDYE17	hsa04914	9606
SIK1B	hsa04922	9606
CBSL	hsa00260	9606
CBSL	hsa00270	9606
CBSL	hsa01100	9606
CBSL	hsa01230	9606
U2AF1L5	hsa03040	9606
U2AF1L5	hsa05131	9606
CRYAA2	hsa04141	9606
STUB1	hsa04120	9606
STUB1	hsa04141	9606
STAG1	hsa04110	9606
UBE4B	hsa04120	9606
UBE4B	hsa04141	9606
CDKN1C	hsa04110	9606
SIGMAR1	hsa05014	9606
SIGMAR1	hsa05022	9606
TPTEP2-CSNK1E	hsa04068	9606
TPTEP2-CSNK1E	hsa04310	9606
TPTEP2-CSNK1E	hsa04340	9606
TPTEP2-CSNK1E	hsa04390	9606
TPTEP2-CSNK1E	hsa04392	9606
TPTEP2-CSNK1E	hsa04710	9606
TPTEP2-CSNK1E	hsa05010	9606
TPTEP2-CSNK1E	hsa05022	9606
BET1	hsa04130	9606
SAP18	hsa03013	9606
SAP18	hsa03015	9606
SMNDC1	hsa03040	9606
BCAS2	hsa03040	9606
LILRB2	hsa04380	9606
LILRB2	hsa04662	9606
CDKN2A	hsa01522	9606
CDKN2A	hsa01524	9606
CDKN2A	hsa04110	9606
CDKN2A	hsa04115	9606
CDKN2A	hsa04218	9606
CDKN2A	hsa04934	9606
CDKN2A	hsa05163	9606
CDKN2A	hsa05166	9606
CDKN2A	hsa05200	9606
CDKN2A	hsa05203	9606
CDKN2A	hsa05206	9606
CDKN2A	hsa05212	9606
CDKN2A	hsa05214	9606
CDKN2A	hsa05218	9606
CDKN2A	hsa05219	9606
CDKN2A	hsa05220	9606
CDKN2A	hsa05223	9606
CDKN2A	hsa05225	9606
SF3A1	hsa03040	9606
DNAJA2	hsa04141	9606
APC2	hsa04310	9606
APC2	hsa04390	9606
APC2	hsa04550	9606
APC2	hsa04810	9606
APC2	hsa04934	9606
APC2	hsa05010	9606
APC2	hsa05022	9606
APC2	hsa05165	9606
APC2	hsa05200	9606
APC2	hsa05206	9606
APC2	hsa05210	9606
APC2	hsa05213	9606
APC2	hsa05217	9606
APC2	hsa05224	9606
APC2	hsa05225	9606
APC2	hsa05226	9606
PAK4	hsa04012	9606
PAK4	hsa04014	9606
PAK4	hsa04360	9606
PAK4	hsa04510	9606
PAK4	hsa04660	9606
PAK4	hsa04810	9606
PAK4	hsa05170	9606
PAK4	hsa05206	9606
PAK4	hsa05211	9606
MARCHF6	hsa04141	9606
ADAR	hsa04623	9606
ADAR	hsa05162	9606
ADAR	hsa05164	9606
ADAR	hsa05171	9606
CDKN2B	hsa04068	9606
CDKN2B	hsa04110	9606
CDKN2B	hsa04218	9606
CDKN2B	hsa04350	9606
CDKN2B	hsa04934	9606
CDKN2B	hsa05166	9606
CDKN2B	hsa05200	9606
CDKN2B	hsa05203	9606
CDKN2B	hsa05222	9606
CDKN2B	hsa05226	9606
ZNF267	hsa05168	9606
CDKN2C	hsa01522	9606
CDKN2C	hsa04110	9606
CDKN2C	hsa04934	9606
CDKN2C	hsa05166	9606
CDKN2C	hsa05202	9606
TCIRG1	hsa00190	9606
TCIRG1	hsa01100	9606
TCIRG1	hsa04142	9606
TCIRG1	hsa04145	9606
TCIRG1	hsa04721	9606
TCIRG1	hsa04966	9606
TCIRG1	hsa05110	9606
TCIRG1	hsa05120	9606
TCIRG1	hsa05152	9606
TCIRG1	hsa05165	9606
TCIRG1	hsa05323	9606
RTN3	hsa05010	9606
LANCL1	hsa00480	9606
NMUR1	hsa04080	9606
B3GALT5	hsa00601	9606
B3GALT5	hsa00603	9606
B3GALT5	hsa01100	9606
TNIP1	hsa05131	9606
LAMC3	hsa04151	9606
LAMC3	hsa04510	9606
LAMC3	hsa04512	9606
LAMC3	hsa05145	9606
LAMC3	hsa05146	9606
LAMC3	hsa05165	9606
LAMC3	hsa05200	9606
LAMC3	hsa05222	9606
CDKN2D	hsa04068	9606
CDKN2D	hsa04110	9606
RRAGB	hsa04140	9606
RRAGB	hsa04150	9606
RRAGB	hsa05131	9606
SIRPB1	hsa04380	9606
AKR1A1	hsa00010	9606
AKR1A1	hsa00040	9606
AKR1A1	hsa00053	9606
AKR1A1	hsa00561	9606
AKR1A1	hsa00620	9606
AKR1A1	hsa01100	9606
AKR1A1	hsa01240	9606
AKR1A1	hsa05208	9606
RXYLT1	hsa00515	9606
RXYLT1	hsa01100	9606
B3GNT3	hsa00512	9606
B3GNT3	hsa00601	9606
B3GNT3	hsa01100	9606
CLEC4M	hsa04145	9606
CLEC4M	hsa04625	9606
CLEC4M	hsa05152	9606
CLEC4M	hsa05162	9606
TLR6	hsa04145	9606
TLR6	hsa04620	9606
TLR6	hsa05132	9606
TLR6	hsa05142	9606
TLR6	hsa05152	9606
TLR6	hsa05417	9606
IRAG1	hsa04022	9606
IRAG1	hsa04270	9606
PCGF3	hsa04550	9606
TFG	hsa05200	9606
TFG	hsa05216	9606
CCL26	hsa04060	9606
CCL26	hsa04061	9606
CCL26	hsa04062	9606
TRDN	hsa04020	9606
TRDN	hsa04260	9606
ABCA7	hsa02010	9606
ABCA10	hsa02010	9606
ABCA9	hsa02010	9606
ABCA8	hsa02010	9606
WARS2	hsa00970	9606
CDO1	hsa00270	9606
CDO1	hsa00430	9606
CDO1	hsa01100	9606
KLF2	hsa04068	9606
KLF2	hsa04371	9606
KLF2	hsa05418	9606
CACNG3	hsa04010	9606
CACNG3	hsa04260	9606
