symbol	annotation_id	organism
C1QBP	GO:0030984	9606
C1QBP	GO:0031690	9606
C1QBP	GO:0097177	9606
SERPING1	GO:0004867	9606
SERPING1	GO:0005515	9606
SERPING1	GO:0030414	9606
C1QA	GO:0001540	9606
C1QA	GO:0005515	9606
C1QB	GO:0005515	9606
C1QC	GO:0005515	9606
C1R	GO:0004252	9606
C1R	GO:0005509	9606
C1R	GO:0005515	9606
C1R	GO:0008236	9606
C1R	GO:0042802	9606
C1R	GO:0016787	9606
C1R	GO:0008233	9606
C1S	GO:0004252	9606
C1S	GO:0005509	9606
C1S	GO:0005515	9606
C1S	GO:0042802	9606
C1S	GO:0046872	9606
C1S	GO:0016787	9606
C1S	GO:0008236	9606
C1S	GO:0008233	9606
C2	GO:0004252	9606
C2	GO:0005515	9606
C2	GO:0046872	9606
C2	GO:0016787	9606
C2	GO:0008236	9606
C2	GO:0008233	9606
C3	GO:0004866	9606
C3	GO:0005102	9606
C3	GO:0005515	9606
C3	GO:0031715	9606
C3AR1	GO:0004875	9606
C3AR1	GO:0004876	9606
C3AR1	GO:0004930	9606
C4A	GO:0001849	9606
C4A	GO:0004866	9606
C4B	GO:0001848	9606
C4B	GO:0004866	9606
C4B	GO:0030246	9606
C4B	GO:0005515	9606
C4B	GO:0001849	9606
C4BPA	GO:0003723	9606
C4BPA	GO:0005515	9606
C4BPB	GO:0005515	9606
CAPN5	GO:0004198	9606
CAPN5	GO:0016787	9606
CAPN5	GO:0008234	9606
CAPN5	GO:0008233	9606
C5	GO:0004866	9606
C5	GO:0005102	9606
C5	GO:0005515	9606
C5	GO:0008009	9606
C5AR1	GO:0001856	9606
C5AR1	GO:0004875	9606
C5AR1	GO:0004878	9606
C5AR1	GO:0004930	9606
C6	GO:0005515	9606
C8A	GO:0001848	9606
C8A	GO:0005515	9606
C8A	GO:0044877	9606
C8B	GO:0044877	9606
C8G	GO:0001848	9606
C8G	GO:0005515	9606
C8G	GO:0019841	9606
C8G	GO:0044877	9606
OSGIN2	GO:0003674	9606
OSGIN2	GO:0008083	9606
C9	GO:0005515	9606
VPS51	GO:0003674	9606
VPS51	GO:0005515	9606
MRPL49	GO:0003735	9606
MRPL49	GO:0005515	9606
ZNHIT2	GO:0005515	9606
ZNHIT2	GO:0046872	9606
MPPED2	GO:0005515	9606
MPPED2	GO:0008081	9606
MPPED2	GO:0016208	9606
MPPED2	GO:0019002	9606
MPPED2	GO:0030145	9606
MPPED2	GO:0046872	9606
MPPED2	GO:0000166	9606
MPPED2	GO:0016787	9606
MYRF	GO:0000981	9606
MYRF	GO:0003700	9606
MYRF	GO:0008233	9606
MYRF	GO:0043565	9606
MYRF	GO:0003677	9606
MYRF	GO:0042802	9606
MYRF	GO:0016787	9606
TMEM258	GO:0005515	9606
DAGLA	GO:0005515	9606
DAGLA	GO:0046872	9606
DAGLA	GO:0047372	9606
DAGLA	GO:0016787	9606
FMNL1	GO:0003674	9606
FMNL1	GO:0005515	9606
FMNL1	GO:0031267	9606
FMNL1	GO:0032794	9606
FMNL1	GO:0051015	9606
FMNL1	GO:0003779	9606
LDLRAD4	GO:0070412	9606
LDLRAD4	GO:0005515	9606
PTTG1IP	GO:0002039	9606
PTTG1IP	GO:0003674	9606
PTTG1IP	GO:0005515	9606
CFAP410	GO:0003674	9606
CFAP410	GO:0005515	9606
TMEM50B	GO:0003674	9606
TMEM50B	GO:0005515	9606
MPPED1	GO:0003674	9606
MPPED1	GO:0016787	9606
MPPED1	GO:0005515	9606
CA1	GO:0004064	9606
CA1	GO:0004089	9606
CA1	GO:0005515	9606
CA1	GO:0008270	9606
CA1	GO:0016836	9606
CA1	GO:0046872	9606
CA1	GO:0016829	9606
CA2	GO:0004064	9606
CA2	GO:0004089	9606
CA2	GO:0005515	9606
CA2	GO:0008270	9606
CA2	GO:0016836	9606
CA2	GO:0046872	9606
CA2	GO:0016829	9606
CA3	GO:0004089	9606
CA3	GO:0005515	9606
CA3	GO:0008270	9606
CA3	GO:0016151	9606
CA3	GO:0016791	9606
CA3	GO:0016836	9606
CA3	GO:0046872	9606
CA3	GO:0016829	9606
CA4	GO:0004089	9606
CA4	GO:0005515	9606
CA4	GO:0008270	9606
CA4	GO:0016836	9606
CA4	GO:0046872	9606
CA4	GO:0016829	9606
CA5A	GO:0004089	9606
CA5A	GO:0008270	9606
CA5A	GO:0016836	9606
CA5A	GO:0046872	9606
CA5A	GO:0016829	9606
CA6	GO:0004089	9606
CA6	GO:0008270	9606
CA6	GO:0016836	9606
CA6	GO:0046872	9606
CA6	GO:0016829	9606
CA7	GO:0004089	9606
CA7	GO:0008270	9606
CA7	GO:0016836	9606
CA7	GO:0046872	9606
CA7	GO:0016829	9606
CA8	GO:0004089	9606
CA8	GO:0005515	9606
CA8	GO:0008270	9606
CA8	GO:0016836	9606
CA8	GO:0046872	9606
CA9	GO:0004089	9606
CA9	GO:0005515	9606
CA9	GO:0008270	9606
CA9	GO:0016836	9606
CA9	GO:0046872	9606
CA9	GO:0016829	9606
CA11	GO:0004089	9606
CA11	GO:0008270	9606
CA11	GO:0016836	9606
CA12	GO:0004089	9606
CA12	GO:0008270	9606
CA12	GO:0016836	9606
CA12	GO:0046872	9606
CA12	GO:0016829	9606
CACNA1A	GO:0001540	9606
CACNA1A	GO:0005245	9606
CACNA1A	GO:0005515	9606
CACNA1A	GO:0008331	9606
CACNA1A	GO:0019905	9606
CACNA1A	GO:0046872	9606
CACNA1A	GO:0005262	9606
CACNA1A	GO:0005244	9606
CACNA1A	GO:0005216	9606
CACNA1A	GO:0005509	9606
CACNA1B	GO:0001540	9606
CACNA1B	GO:0005245	9606
CACNA1B	GO:0005509	9606
CACNA1B	GO:0005515	9606
CACNA1B	GO:0005524	9606
CACNA1B	GO:0008022	9606
CACNA1B	GO:0008331	9606
CACNA1B	GO:0046872	9606
CACNA1B	GO:0000166	9606
CACNA1B	GO:0005262	9606
CACNA1B	GO:0005244	9606
CACNA1B	GO:0005261	9606
CACNA1B	GO:0005216	9606
CACNA1C	GO:0005245	9606
CACNA1C	GO:0005515	9606
CACNA1C	GO:0005516	9606
CACNA1C	GO:0008331	9606
CACNA1C	GO:0046872	9606
CACNA1C	GO:0051393	9606
CACNA1C	GO:0086007	9606
CACNA1C	GO:0086056	9606
CACNA1C	GO:0005216	9606
CACNA1C	GO:0005262	9606
CACNA1C	GO:0005244	9606
CACNA1D	GO:0005245	9606
CACNA1D	GO:0005262	9606
CACNA1D	GO:0005515	9606
CACNA1D	GO:0008331	9606
CACNA1D	GO:0030506	9606
CACNA1D	GO:0046872	9606
CACNA1D	GO:0051393	9606
CACNA1D	GO:0086007	9606
CACNA1D	GO:0086059	9606
CACNA1D	GO:0005244	9606
CACNA1D	GO:0005216	9606
CACNA1E	GO:0005245	9606
CACNA1E	GO:0005509	9606
CACNA1E	GO:0022843	9606
CACNA1E	GO:0046872	9606
CACNA1E	GO:0005262	9606
CACNA1E	GO:0005244	9606
CACNA1E	GO:0005216	9606
CACNA1F	GO:0005245	9606
CACNA1F	GO:0008331	9606
CACNA1F	GO:0046872	9606
CACNA1F	GO:0005515	9606
CACNA1F	GO:0005262	9606
CACNA1F	GO:0005244	9606
CACNA1F	GO:0005216	9606
CACNA1S	GO:0005245	9606
CACNA1S	GO:0005515	9606
CACNA1S	GO:0005516	9606
CACNA1S	GO:0008331	9606
CACNA1S	GO:0046872	9606
CACNA1S	GO:0005262	9606
CACNA1S	GO:0005244	9606
CACNA1S	GO:0005216	9606
DDR1	GO:0004714	9606
DDR1	GO:0005515	9606
DDR1	GO:0005518	9606
DDR1	GO:0005524	9606
DDR1	GO:0038062	9606
DDR1	GO:0046872	9606
DDR1	GO:0004713	9606
DDR1	GO:0004672	9606
DDR1	GO:0000166	9606
DDR1	GO:0016740	9606
DDR1	GO:0016301	9606
CACNA2D1	GO:0005245	9606
CACNA2D1	GO:0046872	9606
CACNA2D1	GO:0086007	9606
CACNA2D1	GO:0086057	9606
CACNA2D1	GO:0005262	9606
CACNA2D1	GO:0005244	9606
CACNB1	GO:0005245	9606
CACNB1	GO:0005515	9606
CACNB1	GO:0008331	9606
CACNB1	GO:0005262	9606
CACNB1	GO:0005244	9606
CACNB2	GO:0005245	9606
CACNB2	GO:0005262	9606
CACNB2	GO:0005515	9606
CACNB2	GO:0008331	9606
CACNB2	GO:0051015	9606
CACNB2	GO:0086007	9606
CACNB2	GO:0086056	9606
CACNB2	GO:0099635	9606
CACNB2	GO:0005244	9606
CACNB3	GO:0005245	9606
CACNB3	GO:0005246	9606
CACNB3	GO:0005515	9606
CACNB3	GO:0008331	9606
CACNB3	GO:0019901	9606
CACNB3	GO:0005262	9606
CACNB3	GO:0005244	9606
CACNB4	GO:0005245	9606
CACNB4	GO:0005515	9606
CACNB4	GO:0008331	9606
CACNB4	GO:0005262	9606
CACNB4	GO:0005244	9606
CACNG1	GO:0005245	9606
CACNG1	GO:0005246	9606
CACNG1	GO:0005515	9606
CACNG1	GO:0005262	9606
CACNG1	GO:0005244	9606
SLC25A20	GO:0005515	9606
SLC25A20	GO:0015227	9606
CAD	GO:0004070	9606
CAD	GO:0004088	9606
CAD	GO:0004151	9606
CAD	GO:0004672	9606
CAD	GO:0005524	9606
CAD	GO:0008270	9606
CAD	GO:0019899	9606
CAD	GO:0042802	9606
CAD	GO:0070335	9606
CAD	GO:0000166	9606
CAD	GO:0046872	9606
CAD	GO:0016874	9606
CAD	GO:0003824	9606
CAD	GO:0016787	9606
CAD	GO:0016740	9606
CAD	GO:0016812	9606
CAD	GO:0016810	9606
CAD	GO:0016743	9606
CAD	GO:0016597	9606
CALB1	GO:0005499	9606
CALB1	GO:0005509	9606
CALB1	GO:0005515	9606
CALB1	GO:0008270	9606
CALB1	GO:0099534	9606
CALB1	GO:0099567	9606
CALB1	GO:0046872	9606
CALB2	GO:0005509	9606
CALB2	GO:0099534	9606
CALB2	GO:0046872	9606
S100G	GO:0005499	9606
S100G	GO:0005509	9606
S100G	GO:0005515	9606
S100G	GO:0046914	9606
S100G	GO:0048306	9606
S100G	GO:0046872	9606
CALCA	GO:0005179	9606
CALCA	GO:0005515	9606
CALCA	GO:0031716	9606
CALCA	GO:0042802	9606
CALCA	GO:0044877	9606
CALCA	GO:0005102	9606
CALCB	GO:0005184	9606
CALCB	GO:0005515	9606
CALCB	GO:0031716	9606
CALCB	GO:0005179	9606
CALCR	GO:0001540	9606
CALCR	GO:0001635	9606
CALCR	GO:0004948	9606
CALCR	GO:0005515	9606
CALCR	GO:0008528	9606
CALCR	GO:0032841	9606
CALCR	GO:0097643	9606
CALCR	GO:0004930	9606
CALCR	GO:0004888	9606
CALD1	GO:0003779	9606
CALD1	GO:0005515	9606
CALD1	GO:0005516	9606
CALD1	GO:0005523	9606
CALD1	GO:0017022	9606
CALD1	GO:0045296	9606
CALM1	GO:0005509	9606
CALM1	GO:0005515	9606
CALM1	GO:0008179	9606
CALM1	GO:0010856	9606
CALM1	GO:0019855	9606
CALM1	GO:0019901	9606
CALM1	GO:0019904	9606
CALM1	GO:0030234	9606
CALM1	GO:0030235	9606
CALM1	GO:0031432	9606
CALM1	GO:0031800	9606
CALM1	GO:0031997	9606
CALM1	GO:0043539	9606
CALM1	GO:0043548	9606
CALM1	GO:0044325	9606
CALM1	GO:0048306	9606
CALM1	GO:0050998	9606
CALM1	GO:0072542	9606
CALM1	GO:0097718	9606
CALM1	GO:0047485	9606
CALM1	GO:0046872	9606
CALM1	GO:0016301	9606
CALM2	GO:0005509	9606
CALM2	GO:0005515	9606
CALM2	GO:0008179	9606
CALM2	GO:0010856	9606
CALM2	GO:0019855	9606
CALM2	GO:0019901	9606
CALM2	GO:0019904	9606
CALM2	GO:0030234	9606
CALM2	GO:0031432	9606
CALM2	GO:0031997	9606
CALM2	GO:0043539	9606
CALM2	GO:0044325	9606
CALM2	GO:0048306	9606
CALM2	GO:0072542	9606
CALM2	GO:0097718	9606
CALM2	GO:0046872	9606
CALM2	GO:0016301	9606
CALM2	GO:0050998	9606
CALM2	GO:0047485	9606
CALM2	GO:0043548	9606
CALM2	GO:0031800	9606
CALM2	GO:0030235	9606
CALM3	GO:0005509	9606
CALM3	GO:0005515	9606
CALM3	GO:0008179	9606
CALM3	GO:0010856	9606
CALM3	GO:0019901	9606
CALM3	GO:0019904	9606
CALM3	GO:0030234	9606
CALM3	GO:0030235	9606
CALM3	GO:0031432	9606
CALM3	GO:0031800	9606
CALM3	GO:0031997	9606
CALM3	GO:0043539	9606
CALM3	GO:0043548	9606
CALM3	GO:0044325	9606
CALM3	GO:0048306	9606
CALM3	GO:0050998	9606
CALM3	GO:0072542	9606
CALM3	GO:0097718	9606
CALM3	GO:0046872	9606
CALM3	GO:0016301	9606
CALM3	GO:0047485	9606
CALM3	GO:0019855	9606
CALML3	GO:0005509	9606
CALML3	GO:0005515	9606
CALML3	GO:0030234	9606
CALML3	GO:0046872	9606
CALR	GO:0001849	9606
CALR	GO:0003677	9606
CALR	GO:0003723	9606
CALR	GO:0003729	9606
CALR	GO:0005178	9606
CALR	GO:0005506	9606
CALR	GO:0005509	9606
CALR	GO:0005515	9606
CALR	GO:0008270	9606
CALR	GO:0030246	9606
CALR	GO:0031625	9606
CALR	GO:0042277	9606
CALR	GO:0042562	9606
CALR	GO:0044183	9606
CALR	GO:0050681	9606
CALR	GO:0051082	9606
CALR	GO:0051087	9606
CALR	GO:0046872	9606
CALU	GO:0005509	9606
CALU	GO:0005515	9606
CALU	GO:0046872	9606
CAMK4	GO:0004683	9606
CAMK4	GO:0005516	9606
CAMK4	GO:0005524	9606
CAMK4	GO:0009931	9606
CAMK4	GO:0106310	9606
CAMK4	GO:0106311	9606
CAMK4	GO:0000166	9606
CAMK4	GO:0016740	9606
CAMK4	GO:0004674	9606
CAMK4	GO:0016301	9606
CAMK4	GO:0004672	9606
CAMK2A	GO:0004674	9606
CAMK2A	GO:0004683	9606
CAMK2A	GO:0005515	9606
CAMK2A	GO:0005516	9606
CAMK2A	GO:0005524	9606
CAMK2A	GO:0009931	9606
CAMK2A	GO:0016301	9606
CAMK2A	GO:0035254	9606
CAMK2A	GO:0042802	9606
CAMK2A	GO:0042803	9606
CAMK2A	GO:0046872	9606
CAMK2A	GO:0106310	9606
CAMK2A	GO:0106311	9606
CAMK2A	GO:0000166	9606
CAMK2A	GO:0004672	9606
CAMK2A	GO:0016740	9606
CAMK2B	GO:0003779	9606
CAMK2B	GO:0004683	9606
CAMK2B	GO:0005515	9606
CAMK2B	GO:0005516	9606
CAMK2B	GO:0005524	9606
CAMK2B	GO:0042802	9606
CAMK2B	GO:0042803	9606
CAMK2B	GO:0106310	9606
CAMK2B	GO:0106311	9606
CAMK2B	GO:0000166	9606
CAMK2B	GO:0016740	9606
CAMK2B	GO:0004674	9606
CAMK2B	GO:0016301	9606
CAMK2B	GO:0004672	9606
CAMK2D	GO:0004674	9606
CAMK2D	GO:0004683	9606
CAMK2D	GO:0005515	9606
CAMK2D	GO:0005516	9606
CAMK2D	GO:0005524	9606
CAMK2D	GO:0019871	9606
CAMK2D	GO:0031432	9606
CAMK2D	GO:0042802	9606
CAMK2D	GO:0042803	9606
CAMK2D	GO:0044325	9606
CAMK2D	GO:0106310	9606
CAMK2D	GO:0106311	9606
CAMK2D	GO:0000166	9606
CAMK2D	GO:0004672	9606
CAMK2D	GO:0016740	9606
CAMK2D	GO:0016301	9606
CAMK2G	GO:0004683	9606
CAMK2G	GO:0004723	9606
CAMK2G	GO:0005515	9606
CAMK2G	GO:0005516	9606
CAMK2G	GO:0005524	9606
CAMK2G	GO:0042802	9606
CAMK2G	GO:0042803	9606
CAMK2G	GO:0106310	9606
CAMK2G	GO:0106311	9606
CAMK2G	GO:0016301	9606
CAMK2G	GO:0004672	9606
CAMK2G	GO:0000166	9606
CAMK2G	GO:0016740	9606
CAMK2G	GO:0004674	9606
CAMLG	GO:0005515	9606
CAMLG	GO:0031625	9606
CAMLG	GO:0050839	9606
CAMP	GO:0001530	9606
CAMP	GO:0005515	9606
CANX	GO:0003723	9606
CANX	GO:0005509	9606
CANX	GO:0005515	9606
CANX	GO:0030246	9606
CANX	GO:0034185	9606
CANX	GO:0035255	9606
CANX	GO:0051082	9606
CANX	GO:0046872	9606
CAPG	GO:0005515	9606
CAPG	GO:0005546	9606
CAPG	GO:0019904	9606
CAPG	GO:0044877	9606
CAPG	GO:0045296	9606
CAPG	GO:0051015	9606
CAPG	GO:0003779	9606
CAPN1	GO:0004198	9606
CAPN1	GO:0005509	9606
CAPN1	GO:0005515	9606
CAPN1	GO:0008233	9606
CAPN1	GO:0046872	9606
CAPN1	GO:0016787	9606
CAPN1	GO:0008234	9606
CAPN2	GO:0004198	9606
CAPN2	GO:0005509	9606
CAPN2	GO:0005515	9606
CAPN2	GO:0008092	9606
CAPN2	GO:0008234	9606
CAPN2	GO:0019899	9606
CAPN2	GO:0044877	9606
CAPN2	GO:0016787	9606
CAPN2	GO:0008233	9606
CAPN2	GO:0046872	9606
CAPN3	GO:0003824	9606
CAPN3	GO:0004198	9606
CAPN3	GO:0005509	9606
CAPN3	GO:0005515	9606
CAPN3	GO:0008233	9606
CAPN3	GO:0008234	9606
CAPN3	GO:0008307	9606
CAPN3	GO:0031402	9606
CAPN3	GO:0031432	9606
CAPN3	GO:0055103	9606
CAPN3	GO:0060090	9606
CAPN3	GO:0042802	9606
CAPN3	GO:0046872	9606
CAPN3	GO:0016787	9606
CAPNS1	GO:0004198	9606
CAPNS1	GO:0005509	9606
CAPNS1	GO:0005515	9606
CAPNS1	GO:0046872	9606
CAPN6	GO:0004198	9606
CAPN6	GO:0005515	9606
CAPN6	GO:0008017	9606
CAPS	GO:0005509	9606
CAPS	GO:0046872	9606
CAPZA1	GO:0003779	9606
CAPZA1	GO:0005515	9606
CAPZA1	GO:0045296	9606
CAPZA1	GO:0051015	9606
CAPZA2	GO:0005515	9606
CAPZA2	GO:0051015	9606
CAPZA2	GO:0003779	9606
CAST	GO:0003723	9606
CAST	GO:0004866	9606
CAST	GO:0005515	9606
CAST	GO:0010859	9606
CAST	GO:0045296	9606
CAST	GO:0004869	9606
CAST	GO:0030414	9606
CAPZB	GO:0003779	9606
CAPZB	GO:0005515	9606
CAPZB	GO:0045296	9606
CAPZB	GO:0051015	9606
CARS1	GO:0000049	9606
CARS1	GO:0004817	9606
CARS1	GO:0005515	9606
CARS1	GO:0005524	9606
CARS1	GO:0042802	9606
CARS1	GO:0046872	9606
CARS1	GO:0042803	9606
CARS1	GO:0016874	9606
CARS1	GO:0000166	9606
CARS1	GO:0004812	9606
CASP1	GO:0004175	9606
CASP1	GO:0004197	9606
CASP1	GO:0005515	9606
CASP1	GO:0008656	9606
CASP1	GO:0019900	9606
CASP1	GO:0042802	9606
CASP1	GO:0050700	9606
CASP1	GO:0097153	9606
CASP1	GO:0097199	9606
CASP1	GO:0097200	9606
CASP1	GO:0016787	9606
CASP1	GO:0008234	9606
CASP1	GO:0008233	9606
CASP2	GO:0004197	9606
CASP2	GO:0005515	9606
CASP2	GO:0019899	9606
CASP2	GO:0019904	9606
CASP2	GO:0042802	9606
CASP2	GO:0097153	9606
CASP2	GO:0097199	9606
CASP2	GO:0097200	9606
CASP2	GO:0016787	9606
CASP2	GO:0008234	9606
CASP2	GO:0008233	9606
CASP3	GO:0002020	9606
CASP3	GO:0004190	9606
CASP3	GO:0004197	9606
CASP3	GO:0004861	9606
CASP3	GO:0005123	9606
CASP3	GO:0005515	9606
CASP3	GO:0008233	9606
CASP3	GO:0016005	9606
CASP3	GO:0044877	9606
CASP3	GO:0097153	9606
CASP3	GO:0097199	9606
CASP3	GO:0097200	9606
CASP3	GO:0008234	9606
CASP3	GO:0004175	9606
CASP3	GO:0016787	9606
CASP4	GO:0004197	9606
CASP4	GO:0005515	9606
CASP4	GO:0050700	9606
CASP4	GO:0097153	9606
CASP4	GO:0097199	9606
CASP4	GO:0097200	9606
CASP4	GO:0016787	9606
CASP4	GO:0008234	9606
CASP4	GO:0008233	9606
CASP5	GO:0004197	9606
CASP5	GO:0005515	9606
CASP5	GO:0008234	9606
CASP5	GO:0097153	9606
CASP5	GO:0097199	9606
CASP5	GO:0097200	9606
CASP5	GO:0016787	9606
CASP5	GO:0008233	9606
CASP6	GO:0004197	9606
CASP6	GO:0005515	9606
CASP6	GO:0008234	9606
CASP6	GO:0042802	9606
CASP6	GO:0097153	9606
CASP6	GO:0097200	9606
CASP6	GO:0004175	9606
CASP6	GO:0016787	9606
CASP6	GO:0008233	9606
CASP7	GO:0004190	9606
CASP7	GO:0004197	9606
CASP7	GO:0005515	9606
CASP7	GO:0008233	9606
CASP7	GO:0008234	9606
CASP7	GO:0097153	9606
CASP7	GO:0097200	9606
CASP7	GO:0016787	9606
CASP8	GO:0004197	9606
CASP8	GO:0005123	9606
CASP8	GO:0005164	9606
CASP8	GO:0005515	9606
CASP8	GO:0008233	9606
CASP8	GO:0008234	9606
CASP8	GO:0031625	9606
CASP8	GO:0035877	9606
CASP8	GO:0042802	9606
CASP8	GO:0044877	9606
CASP8	GO:0097110	9606
CASP8	GO:0097153	9606
CASP8	GO:0097199	9606
CASP8	GO:0097200	9606
CASP8	GO:0016787	9606
CASP9	GO:0004197	9606
CASP9	GO:0005515	9606
CASP9	GO:0008047	9606
CASP9	GO:0008233	9606
CASP9	GO:0017124	9606
CASP9	GO:0019901	9606
CASP9	GO:0097153	9606
CASP9	GO:0097199	9606
CASP9	GO:0097200	9606
CASP9	GO:0042802	9606
CASP9	GO:0008234	9606
CASP9	GO:0016787	9606
CASP10	GO:0004197	9606
CASP10	GO:0005515	9606
CASP10	GO:0031625	9606
CASP10	GO:0035877	9606
CASP10	GO:0097153	9606
CASP10	GO:0097199	9606
CASP10	GO:0097200	9606
CASP10	GO:0016787	9606
CASP10	GO:0008234	9606
CASP10	GO:0008233	9606
CASQ1	GO:0005509	9606
CASQ1	GO:0005515	9606
CASQ1	GO:0042802	9606
CASQ1	GO:0046872	9606
CASQ2	GO:0005509	9606
CASQ2	GO:0005515	9606
CASQ2	GO:0042803	9606
CASQ2	GO:0048306	9606
CASQ2	GO:0046872	9606
CASR	GO:0004435	9606
CASR	GO:0004930	9606
CASR	GO:0005178	9606
CASR	GO:0005509	9606
CASR	GO:0005515	9606
CASR	GO:0016597	9606
CASR	GO:0019901	9606
CASR	GO:0042803	9606
CASR	GO:0044325	9606
CASR	GO:0046872	9606
CAT	GO:0000268	9606
CAT	GO:0004046	9606
CAT	GO:0004096	9606
CAT	GO:0016209	9606
CAT	GO:0016684	9606
CAT	GO:0019899	9606
CAT	GO:0020037	9606
CAT	GO:0042802	9606
CAT	GO:0042803	9606
CAT	GO:0046872	9606
CAT	GO:0050661	9606
CAT	GO:0016491	9606
CAT	GO:0004601	9606
CAV1	GO:0005102	9606
CAV1	GO:0005113	9606
CAV1	GO:0005515	9606
CAV1	GO:0015485	9606
CAV1	GO:0016504	9606
CAV1	GO:0019899	9606
CAV1	GO:0019901	9606
CAV1	GO:0030674	9606
CAV1	GO:0031267	9606
CAV1	GO:0042802	9606
CAV1	GO:0044325	9606
CAV1	GO:0044877	9606
CAV1	GO:0046982	9606
CAV1	GO:0050998	9606
CAV1	GO:0051117	9606
CAV1	GO:0060090	9606
CAV1	GO:0070320	9606
CAV2	GO:0005515	9606
CAV2	GO:0019901	9606
CAV2	GO:0030674	9606
CAV2	GO:0042803	9606
CAV2	GO:0046982	9606
CAV2	GO:0060090	9606
CAV2	GO:0097110	9606
CAV2	GO:0031748	9606
CAV3	GO:0005246	9606
CAV3	GO:0005515	9606
CAV3	GO:0008022	9606
CAV3	GO:0017080	9606
CAV3	GO:0019870	9606
CAV3	GO:0043014	9606
CAV3	GO:0044325	9606
CAV3	GO:0044877	9606
CAV3	GO:0050998	9606
CAV3	GO:0060090	9606
CAV3	GO:0071253	9606
CAV3	GO:0019899	9606
RUNX2	GO:0000978	9606
RUNX2	GO:0000981	9606
RUNX2	GO:0001228	9606
RUNX2	GO:0003682	9606
RUNX2	GO:0003700	9606
RUNX2	GO:0005515	9606
RUNX2	GO:0005524	9606
RUNX2	GO:0019904	9606
RUNX2	GO:0043425	9606
RUNX2	GO:1990837	9606
RUNX2	GO:0140297	9606
RUNX2	GO:0000987	9606
RUNX2	GO:0000976	9606
RUNX2	GO:0003677	9606
RUNX1	GO:0000976	9606
RUNX1	GO:0000977	9606
RUNX1	GO:0000978	9606
RUNX1	GO:0000981	9606
RUNX1	GO:0001228	9606
RUNX1	GO:0005515	9606
RUNX1	GO:0005524	9606
RUNX1	GO:0003700	9606
RUNX1	GO:0003677	9606
RUNX1	GO:0042803	9606
RUNX1	GO:0008134	9606
RUNX1	GO:0005509	9606
RUNX1	GO:0046982	9606
RUNX1T1	GO:0003677	9606
RUNX1T1	GO:0003714	9606
RUNX1T1	GO:0005515	9606
RUNX1T1	GO:0046872	9606
RUNX1T1	GO:0140297	9606
CBFA2T3	GO:0003714	9606
CBFA2T3	GO:0005515	9606
CBFA2T3	GO:0046872	9606
RUNX3	GO:0000977	9606
RUNX3	GO:0000978	9606
RUNX3	GO:0000981	9606
RUNX3	GO:0003700	9606
RUNX3	GO:0005515	9606
RUNX3	GO:0005524	9606
RUNX3	GO:1990837	9606
RUNX3	GO:0003677	9606
CBFB	GO:0003713	9606
CBFB	GO:0005515	9606
CBFB	GO:0043565	9606
CBFB	GO:0003677	9606
SERPINA6	GO:0004867	9606
SERPINA6	GO:0005496	9606
SERPINA6	GO:0008289	9606
CBL	GO:0001784	9606
CBL	GO:0004842	9606
CBL	GO:0005154	9606
CBL	GO:0005509	9606
CBL	GO:0005515	9606
CBL	GO:0017124	9606
CBL	GO:0030971	9606
CBL	GO:0036312	9606
CBL	GO:0045296	9606
CBL	GO:0046875	9606
CBL	GO:0061630	9606
CBL	GO:1990782	9606
CBL	GO:0019901	9606
CBL	GO:0046872	9606
CBL	GO:0016740	9606
CBLB	GO:0001784	9606
CBLB	GO:0005509	9606
CBLB	GO:0005515	9606
CBLB	GO:0008270	9606
CBLB	GO:0017124	9606
CBLB	GO:0030971	9606
CBLB	GO:0061630	9606
CBLB	GO:0047690	9606
CBLB	GO:0046872	9606
CBLB	GO:0016740	9606
CBLB	GO:0004842	9606
CBLN1	GO:0005515	9606
CBLN1	GO:0042802	9606
SERPINH1	GO:0003723	9606
SERPINH1	GO:0004867	9606
SERPINH1	GO:0005515	9606
SERPINH1	GO:0005518	9606
SERPINH1	GO:0051082	9606
CBR1	GO:0004090	9606
CBR1	GO:0016655	9606
CBR1	GO:0047020	9606
CBR1	GO:0047021	9606
CBR1	GO:0050221	9606
CBR1	GO:0016491	9606
CBR3	GO:0000253	9606
CBR3	GO:0004090	9606
CBR3	GO:0005515	9606
CBR3	GO:0070402	9606
CBR3	GO:0016491	9606
CBS	GO:0004122	9606
CBS	GO:0005515	9606
CBS	GO:0019825	9606
CBS	GO:0019899	9606
CBS	GO:0020037	9606
CBS	GO:0030170	9606
CBS	GO:0031625	9606
CBS	GO:0042802	9606
CBS	GO:0042803	9606
CBS	GO:0046872	9606
CBS	GO:0050421	9606
CBS	GO:0070025	9606
CBS	GO:0070026	9606
CBS	GO:0072341	9606
CBS	GO:1904047	9606
CBS	GO:0016829	9606
CBS	GO:0003824	9606
CCIN	GO:0005515	9606
CCIN	GO:0051015	9606
KYAT1	GO:0005515	9606
KYAT1	GO:0016212	9606
KYAT1	GO:0030170	9606
KYAT1	GO:0042803	9606
KYAT1	GO:0047316	9606
KYAT1	GO:0047804	9606
KYAT1	GO:0016829	9606
KYAT1	GO:0016740	9606
KYAT1	GO:0008483	9606
KYAT1	GO:0070548	9606
KYAT1	GO:0003824	9606
CCK	GO:0005179	9606
CCK	GO:0005184	9606
CCK	GO:0005515	9606
