symbol	annotation_id	organism
SMAD4	WP366	9606
SMAD4	WP4535	9606
SMAD4	WP2870	9606
SMAD4	WP3874	9606
SMAD4	WP179	9606
SMAD4	WP2858	9606
SMAD4	WP4482	9606
SMAD4	WP4263	9606
SMAD4	WP4216	9606
SMAD4	WP4787	9606
SMAD4	WP4816	9606
SMAD4	WP5083	9606
SMAD4	WP1984	9606
SMAD4	WP710	9606
SMAD4	WP2857	9606
SMAD4	WP4239	9606
SMAD4	WP3931	9606
SMAD4	WP560	9606
SMAD4	WP4838	9606
SMAD4	WP1425	9606
SMAD4	WP4674	9606
SMAD4	WP3646	9606
KLK5	WP2840	9606
KLK6	WP2840	9606
KLK6	WP2877	9606
SFRP1	WP2840	9606
SFRP1	WP4336	9606
SFRP1	WP4258	9606
SFRP1	WP3927	9606
SFRP1	WP2853	9606
SFRP1	WP2813	9606
SFRP1	WP428	9606
SFRP1	WP5087	9606
SFRP1	WP3876	9606
SFRP1	WP2877	9606
MSX1	WP2840	9606
MSX1	WP2855	9606
MSX1	WP3998	9606
MSX1	WP2064	9606
KRTAP6-1	WP2840	9606
CCN2	WP2840	9606
CCN2	WP4541	9606
CCN2	WP3668	9606
CCN2	WP5036	9606
CCN2	WP4535	9606
CCN2	WP5094	9606
CCN2	WP5087	9606
CCN2	WP3624	9606
CCN2	WP3888	9606
CCN2	WP4747	9606
CUX1	WP2840	9606
HOXC12	WP2840	9606
GJB6	WP2840	9606
GJB6	WP536	9606
GJB6	WP2839	9606
RUNX3	WP2840	9606
RUNX3	WP3945	9606
RUNX3	WP4816	9606
RUNX3	WP560	9606
RUNX3	WP4808	9606
RUNX3	WP474	9606
RUNX3	WP706	9606
KRTAP15-1	WP2840	9606
SOX2	WP2840	9606
SOX2	WP2853	9606
SOX2	WP2406	9606
SOX2	WP3527	9606
SOX2	WP2855	9606
SOX2	WP3299	9606
SOX2	WP2023	9606
SOX2	WP2858	9606
SOX2	WP399	9606
SOX2	WP2857	9606
SOX2	WP706	9606
GAS1	WP2840	9606
GAS1	WP4249	9606
CD34	WP2840	9606
CD34	WP2849	9606
KRT15	WP2840	9606
ZBTB16	WP2840	9606
ZBTB16	WP3658	9606
ZBTB16	WP3893	9606
ZBTB16	WP2858	9606
GLI2	WP2840	9606
GLI2	WP4304	9606
GLI2	WP2853	9606
GLI2	WP4204	9606
GLI2	WP2855	9606
GLI2	WP5053	9606
GLI2	WP4787	9606
GLI2	WP47	9606
GLI2	WP4803	9606
GLI2	WP2839	9606
GLI2	WP4249	9606
NRAS	WP4685	9606
NRAS	WP4255	9606
NRAS	WP2586	9606
NRAS	WP4541	9606
NRAS	WP2828	9606
NRAS	WP4223	9606
NRAS	WP4205	9606
NRAS	WP2290	9606
